"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
58462016,5846,2016,"IN0490200","IN0490200","","N","N",,"S","LAWRENCE","LAWRENCE PD INDIANAPOLIS","Lawrence","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",48167,27128,"INUCR0001","Indiana State Police","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",47,2,49,4,4,8,0,0,01-JAN-13,01-JAN-17,01-JAN-17,01-NOV-17,,01-NOV-17,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","N","Y"
58462016,5846,2016,"IN0490200","IN0490200","","N","N",,"S","LAWRENCE","LAWRENCE PD INDIANAPOLIS","Lawrence","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",48167,27128,"INUCR0001","Indiana State Police","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",47,2,49,4,4,8,0,0,01-JAN-13,01-JAN-17,01-JAN-17,01-NOV-17,,01-NOV-17,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
58832016,5883,2016,"IN0620200","IN0620200","","Y","N",,"I","CANNELTON","CANNELTON PD","Cannelton","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1509,24137,"IN0620200","Cannelton","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-AUG-16,01-AUG-16,01-JUL-18,01-JUL-18,01-JUL-18,"N","PERRY","Non-MSA","Y","N","Y"
59422016,5942,2016,"IN0840000","IN0840000","","N","N",,"S","VIGO","VIGO CO SO TERRE HAUTE","Vigo","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",44629,27128,"INUCR0001","Indiana State Police","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",38,0,38,1,3,4,0,0,01-JAN-13,01-AUG-17,01-AUG-17,01-JUL-17,,01-JUL-17,"N","VIGO","Terre Haute, IN","Y","Y","Y"
59652016,5965,2016,"IN301SP00","IN301SP00","","N","N",,"I","SP: ADAMS COUNTY","SP: ADAMS COUNTY","State Police:","Adams County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","ADAMS","Non-MSA","Y","N","Y"
59652016,5965,2016,"IN301SP00","IN301SP00","","N","N",,"I","SP: ADAMS COUNTY","SP: ADAMS COUNTY","State Police:","Adams County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","ADAMS","Non-MSA","Y","Y","Y"
59662016,5966,2016,"IN302SP00","IN302SP00","","N","N",,"I","SP: ALLEN COUNTY","SP: ALLEN COUNTY","State Police:","Allen County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","ALLEN","Fort Wayne, IN","Y","Y","Y"
59672016,5967,2016,"IN303SP00","IN303SP00","","N","N",,"I","SP: BARTHOLOMEW COUNTY","SP: BARTHOLOMEW COUNTY","State Police:","Bartholomew County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BARTHOLOMEW","Columbus, IN","Y","Y","Y"
59682016,5968,2016,"IN304SP00","IN304SP00","","N","N",,"I","SP: BENTON COUNTY","SP: BENTON COUNTY","State Police:","Benton County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BENTON","Lafayette-West Lafayette, IN","Y","Y","Y"
59682016,5968,2016,"IN304SP00","IN304SP00","","N","N",,"I","SP: BENTON COUNTY","SP: BENTON COUNTY","State Police:","Benton County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BENTON","Lafayette-West Lafayette, IN","Y","N","Y"
59692016,5969,2016,"IN305SP00","IN305SP00","","N","N",,"I","SP: BLACKFORD COUNTY","SP: BLACKFORD COUNTY","State Police:","Blackford County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BLACKFORD","Non-MSA","Y","N","Y"
59692016,5969,2016,"IN305SP00","IN305SP00","","N","N",,"I","SP: BLACKFORD COUNTY","SP: BLACKFORD COUNTY","State Police:","Blackford County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BLACKFORD","Non-MSA","Y","Y","Y"
59702016,5970,2016,"IN306SP00","IN306SP00","","N","N",,"I","SP: BOONE COUNTY","SP: BOONE COUNTY","State Police:","Boone County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BOONE","Indianapolis-Carmel-Anderson, IN","Y","N","Y"
59702016,5970,2016,"IN306SP00","IN306SP00","","N","N",,"I","SP: BOONE COUNTY","SP: BOONE COUNTY","State Police:","Boone County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BOONE","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
59712016,5971,2016,"IN307SP00","IN307SP00","","N","N",,"I","SP: BROWN COUNTY","SP: BROWN COUNTY","State Police:","Brown County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","BROWN","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
59722016,5972,2016,"IN308SP00","IN308SP00","","N","N",,"I","SP: CARROLL COUNTY","SP: CARROLL COUNTY","State Police:","Carroll County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CARROLL","Lafayette-West Lafayette, IN","Y","N","Y"
59722016,5972,2016,"IN308SP00","IN308SP00","","N","N",,"I","SP: CARROLL COUNTY","SP: CARROLL COUNTY","State Police:","Carroll County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CARROLL","Lafayette-West Lafayette, IN","Y","Y","Y"
59732016,5973,2016,"IN309SP00","IN309SP00","","N","N",,"I","SP: CASS COUNTY","SP: CASS COUNTY","State Police:","Cass County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CASS","Non-MSA","Y","Y","Y"
59742016,5974,2016,"IN310SP00","IN310SP00","","N","N",,"I","SP: CLARK COUNTY","SP: CLARK COUNTY","State Police:","Clark County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CLARK","Louisville/Jefferson County, KY-IN","Y","Y","Y"
59752016,5975,2016,"IN311SP00","IN311SP00","","N","N",,"I","SP: CLAY COUNTY","SP: CLAY COUNTY","State Police:","Clay County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CLAY","Terre Haute, IN","Y","Y","Y"
59762016,5976,2016,"IN312SP00","IN312SP00","","N","N",,"I","SP: CLINTON COUNTY","SP: CLINTON COUNTY","State Police:","Clinton County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CLINTON","Non-MSA","Y","N","Y"
59762016,5976,2016,"IN312SP00","IN312SP00","","N","N",,"I","SP: CLINTON COUNTY","SP: CLINTON COUNTY","State Police:","Clinton County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CLINTON","Non-MSA","Y","Y","Y"
59772016,5977,2016,"IN313SP00","IN313SP00","","N","N",,"I","SP: CRAWFORD COUNTY","SP: CRAWFORD COUNTY","State Police:","Crawford County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","CRAWFORD","Non-MSA","Y","Y","Y"
59782016,5978,2016,"IN314SP00","IN314SP00","","N","N",,"I","SP: DAVIESS COUNTY","SP: DAVIESS COUNTY","State Police:","Daviess County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","DAVIESS","Non-MSA","Y","Y","Y"
59792016,5979,2016,"IN315SP00","IN315SP00","","N","N",,"I","SP: DEARBORN COUNTY","SP: DEARBORN COUNTY","State Police:","Dearborn County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","DEARBORN","Cincinnati, OH-KY-IN","Y","Y","Y"
59802016,5980,2016,"IN316SP00","IN316SP00","","N","N",,"I","SP: DECATUR COUNTY","SP: DECATUR COUNTY","State Police:","Decatur County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","DECATUR","Non-MSA","Y","Y","Y"
59812016,5981,2016,"IN317SP00","IN317SP00","","N","N",,"I","SP: DEKALB COUNTY","SP: DE KALB COUNTY","State Police:","DeKalb County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","DEKALB","Non-MSA","Y","Y","Y"
59822016,5982,2016,"IN318SP00","IN318SP00","","N","N",,"I","SP: DELAWARE COUNTY","SP: DELAWARE COUNTY","State Police:","Delaware County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","DELAWARE","Muncie, IN","Y","Y","Y"
59832016,5983,2016,"IN319SP00","IN319SP00","","N","N",,"I","SP: DUBOIS COUNTY","SP: DUBOIS COUNTY","State Police:","Dubois County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","DUBOIS","Non-MSA","Y","Y","Y"
59842016,5984,2016,"IN320SP00","IN320SP00","","N","N",,"I","SP: ELKHART COUNTY","SP: ELKHART COUNTY","State Police:","Elkhart County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","ELKHART","Elkhart-Goshen, IN","Y","Y","Y"
59852016,5985,2016,"IN321SP00","IN321SP00","","N","N",,"I","SP: FAYETTE COUNTY","SP: FAYETTE COUNTY","State Police:","Fayette County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FAYETTE","Non-MSA","Y","N","Y"
59852016,5985,2016,"IN321SP00","IN321SP00","","N","N",,"I","SP: FAYETTE COUNTY","SP: FAYETTE COUNTY","State Police:","Fayette County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FAYETTE","Non-MSA","Y","Y","Y"
59862016,5986,2016,"IN322SP00","IN322SP00","","N","N",,"I","SP: FLOYD COUNTY","SP: FLOYD COUNTY","State Police:","Floyd County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FLOYD","Louisville/Jefferson County, KY-IN","Y","Y","Y"
59872016,5987,2016,"IN323SP00","IN323SP00","","N","N",,"I","SP: FOUNTAIN COUNTY","SP: FOUNTAIN COUNTY","State Police:","Fountain County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FOUNTAIN","Non-MSA","Y","N","Y"
59872016,5987,2016,"IN323SP00","IN323SP00","","N","N",,"I","SP: FOUNTAIN COUNTY","SP: FOUNTAIN COUNTY","State Police:","Fountain County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FOUNTAIN","Non-MSA","Y","Y","Y"
59882016,5988,2016,"IN324SP00","IN324SP00","","N","N",,"I","SP: FRANKLIN COUNTY","SP: FRANKLIN COUNTY","State Police:","Franklin County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FRANKLIN","Non-MSA","Y","Y","Y"
59892016,5989,2016,"IN325SP00","IN325SP00","","N","N",,"I","SP: FULTON COUNTY","SP: FULTON COUNTY","State Police:","Fulton County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","FULTON","Non-MSA","Y","Y","Y"
