"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
83002018,8300,2018,"MI0364100","MI0364100","","N","N",,"I","OTSEGO","OTSEGO PD","Otsego","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",4000,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,1,1,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ALLEGAN","Non-MSA","Y","Y","Y"
83012018,8301,2018,"MI0367000","MI0367000","","N","N",,"I","PLAINWELL","PLAINWELL DEPARTMENT OF PUBLIC SAFETY","Plainwell","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",3810,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","ALLEGAN","Non-MSA","Y","Y","Y"
83032018,8303,2018,"MI0381100","MI0381100","","N","N",,"I","WAYLAND","WAYLAND PD","Wayland","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",4260,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,1,7,0,1,1,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-DEC-12,01-JAN-17,01-JAN-17,"N","ALLEGAN","Non-MSA","Y","Y","Y"
83052018,8305,2018,"MI0400400","MI0400400","","N","N",,"I","SP: ALPENA COUNTY","SP: ALPENA COUNTY","State Police:","Alpena County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",31,0,31,3,1,4,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ALPENA","Non-MSA","Y","Y","Y"
83062018,8306,2018,"MI0410400","MI0410400","","N","N",,"I","ALPENA","ALPENA CO SO ALPENA","Alpena","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",18438,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",12,8,20,1,6,7,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ALPENA","Non-MSA","Y","Y","Y"
83072018,8307,2018,"MI0421500","MI0421500","","N","N",,"I","ALPENA","ALPENA PD","Alpena","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",9934,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,0,16,1,2,3,0,0,01-OCT-94,01-JAN-96,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ALPENA","Non-MSA","Y","Y","Y"
83082018,8308,2018,"MI0500500","MI0500500","","N","N",,"I","SP: ANTRIM COUNTY","SP: ANTRIM COUNTY","State Police:","Antrim County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ANTRIM","Non-MSA","Y","Y","Y"
83092018,8309,2018,"MI0510500","MI0510500","","N","N",,"I","ANTRIM","ANTRIM CO SO BELLAIRE","Antrim","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",18337,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,15,32,3,15,18,0,0,01-OCT-94,01-JAN-02,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","ANTRIM","Non-MSA","Y","Y","Y"
83102018,8310,2018,"MI0524500","MI0524500","","N","N",,"I","BELLAIRE","BELLAIRE PD","Bellaire","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",1065,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","ANTRIM","Non-MSA","Y","Y","Y"
83112018,8311,2018,"MI0530400","MI0530400","","N","N",,"I","CENTRAL LAKE","CENTRAL LAKE PD","Central Lake","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",934,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-AUG-03,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","ANTRIM","Non-MSA","Y","Y","Y"
83122018,8312,2018,"MI0537500","MI0537500","","N","N",,"I","ELK RAPIDS","ELK RAPIDS PD","Elk Rapids","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",1614,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ANTRIM","Non-MSA","Y","Y","Y"
83142018,8314,2018,"MI0554800","MI0554800","","N","N",,"I","MANCELONA","MANCELONA PD","Mancelona","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",1361,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","ANTRIM","Non-MSA","Y","Y","Y"
83152018,8315,2018,"MI0600600","MI0600600","","N","N",,"I","SP: ARENAC COUNTY","SP: ARENAC COUNTY","State Police:","Arenac County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ARENAC","Non-MSA","Y","Y","Y"
83162018,8316,2018,"MI0610600","MI0610600","","N","N",,"I","ARENAC","ARENAC CO SO STANDISH","Arenac","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",14129,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",10,7,17,1,2,3,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","ARENAC","Non-MSA","Y","Y","Y"
83172018,8317,2018,"MI0622500","MI0622500","","N","N",,"I","AU GRES","AUGRES SIMS POLICE DEPARTMENT","Au Gres","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",835,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-SEP-09,01-SEP-10,01-JUL-13,01-MAR-17,01-MAR-17,"N","ARENAC","Non-MSA","Y","Y","Y"
83192018,8319,2018,"MI0700700","MI0700700","","N","N",,"I","SP: BARAGA COUNTY","SP: BARAGA COUNTY","State Police:","Baraga County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARAGA","Non-MSA","Y","Y","Y"
83202018,8320,2018,"MI0710700","MI0710700","","N","N",,"I","BARAGA","BARAGA CO SO L'ANSE","Baraga","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",4547,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,0,6,0,2,2,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARAGA","Non-MSA","Y","Y","Y"
83232018,8323,2018,"MI0800800","MI0800800","","N","N",,"I","SP: BARRY COUNTY","SP: BARRY COUNTY","State Police:","Barry County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARRY","Non-MSA","Y","Y","Y"
83242018,8324,2018,"MI0810800","MI0810800","","N","N",,"I","BARRY","BARRY CO SO HASTINGS","Barry","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",42380,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",25,14,39,5,8,13,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARRY","Non-MSA","Y","Y","Y"
83252018,8325,2018,"MI0823400","MI0823400","","N","N",,"I","BARRY TOWNSHIP","BARRY TWP PD DELTON","Barry Township","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",3476,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",2,0,2,1,0,1,0,0,01-OCT-94,01-SEP-08,01-SEP-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARRY","Non-MSA","Y","Y","Y"
83272018,8327,2018,"MI0846400","MI0846400","","N","N",,"I","HASTINGS","HASTINGS PD","Hastings","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",7310,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,2,2,4,0,0,01-OCT-94,01-JAN-96,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARRY","Non-MSA","Y","Y","Y"
83292018,8329,2018,"MI0860700","MI0860700","","N","N",,"I","NASHVILLE","NASHVILLE PD","Nashville","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",1660,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-OCT-94,01-JUN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BARRY","Non-MSA","Y","Y","Y"
83302018,8330,2018,"MI0868500","MI0868500","","N","N",,"I","PRAIRIEVILLE TOWNSHIP","PRAIRIEVILLE TWP PD DELTON","Prairieville Township","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",3509,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",2,0,2,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","BARRY","Non-MSA","Y","Y","Y"
83322018,8332,2018,"MI0900900","MI0900900","","N","N",,"I","SP: BAY COUNTY","SP: BAY COUNTY","State Police:","Bay County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",68,7,75,10,2,12,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BAY","Bay City, MI","Y","Y","Y"
83332018,8333,2018,"MI0910900","MI0910900","","N","N",,"I","BAY","BAY CO SO BAY CITY","Bay","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",56844,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",40,29,69,0,18,18,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BAY","Bay City, MI","Y","Y","Y"
83352018,8335,2018,"MI0923900","MI0923900","","N","N",,"I","BAY CITY","BAY CITY PD","Bay City","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",32953,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",47,1,48,5,4,9,0,0,01-OCT-94,01-JUN-97,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BAY","Bay City, MI","Y","Y","Y"
83362018,8336,2018,"MI0938300","MI0938300","","N","N",,"I","ESSEXVILLE","ESSEXVILLE PD","Essexville","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",3306,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,0,0,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","BAY","Bay City, MI","Y","Y","Y"
83372018,8337,2018,"MI0966800","MI0966800","","N","N",,"I","PINCONNING","PINCONNING PD","Pinconning","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",1241,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-MAR-17,01-MAR-17,"N","BAY","Bay City, MI","Y","Y","Y"
83382018,8338,2018,"MI0988200","MI0988200","","N","N",,"I","DELTA COLLEGE","DELTA COLLEGE PD BAY CITY","Delta College","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","University or College",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,3,3,0,0,01-OCT-94,01-JAN-95,01-JAN-11,01-JUL-12,01-FEB-17,01-FEB-17,"N","BAY","Bay City, MI","Y","Y","Y"
83392018,8339,2018,"MI0991500","MI0991500","","N","N",,"I","HAMPTON TOWNSHIP","HAMPTON TOWNSHIP PD ESSEXVILLE","Hampton Township","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",9458,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,0,0,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-FEB-17,01-FEB-17,"N","BAY","Bay City, MI","Y","Y","Y"
83402018,8340,2018,"MI1001000","MI1001000","","N","N",,"I","SP: BENZIE COUNTY","SP: BENZIE COUNTY","State Police:","Benzie County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",1,0,1,0,0,0,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BENZIE","Non-MSA","Y","Y","Y"
83412018,8341,2018,"MI1011000","MI1011000","","N","N",,"I","BENZIE","BENZIE CO SO BEULAH","Benzie","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",16339,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",16,10,26,0,8,8,0,0,01-OCT-94,01-JAN-95,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BENZIE","Non-MSA","Y","Y","Y"
83442018,8344,2018,"MI1040700","MI1040700","","N","N",,"I","FRANKFORT","FRANKFORT PD","Frankfort","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",1279,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-OCT-94,01-JAN-95,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BENZIE","Non-MSA","Y","Y","Y"
83462018,8346,2018,"MI1101100","MI1101100","","N","N",,"I","SP: BERRIEN COUNTY","SP: BERRIEN COUNTY","State Police:","Berrien County","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","State Police",0,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",37,7,44,4,5,9,0,0,01-OCT-94,01-JAN-98,01-JUN-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BERRIEN","Niles, MI","Y","Y","Y"
83472018,8347,2018,"MI1111100","MI1111100","","N","N",,"I","BERRIEN","BERRIEN CO SO ST JOSEPH","Berrien","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","County",52216,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",63,44,107,12,37,49,0,0,01-OCT-94,01-JAN-98,01-JUL-09,01-JUL-12,01-JAN-17,01-JAN-17,"N","BERRIEN","Niles, MI","Y","Y","Y"
83482018,8348,2018,"MI1123300","MI1123300","","N","N",,"I","BARODA-LAKE TOWNSHIP","BARODA-LAKE TOWNSHIP POLICE DEPARTMENT","Baroda-Lake Township","","A",26,"Michigan","MI","MI","3","East North Central","2","Midwest","Region II","City",3826,23374,"MIUCR0001","Michigan State Police Criminal Justice Information Center ","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,2,2,0,0,01-OCT-94,01-JAN-09,01-JUN-10,01-JUL-12,01-JAN-17,01-JAN-17,"N","BERRIEN","Niles, MI","Y","Y","Y"
