agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
8239,ME013SP00,ME013SP00,State Police: Somerset County,State Police: Somerset County,4,State Police,,,,,25,ME,1240,Somerset,23025,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1973,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04976,45.507482,-69.97604
8237,ME013BI00,ME013BI00,Drug Enforcement Agency: Somerset County,Drug Enforcement Agency: Somerset County,6,Other State Agency,,,,,25,ME,1240,Somerset,23025,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1989,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04101,45.507482,-69.97604
8235,ME0130400,ME0130400,Pittsfield Police Department,Pittsfield,1,City,,,4448,Pittsfield,25,ME,1240,Somerset,23025,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,4063,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,5,0,04967,45.507482,-69.97604
8096,ME0020400,ME0020400,Houlton Police Department,Houlton,1,City,,,4409,Houlton,25,ME,1229,Aroostook,23003,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,5903,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,11,6,04730,46.727057,-68.64941
8129,ME0040200,ME0040200,Jay Police Department,Jay,1,City,,,4412,Jay,25,ME,1231,Franklin,23007,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1962,,2016,,,4770,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,7,1,04239,44.973012,-70.444727
8088,ME0010700,ME0010700,Sabattus Police Department,Sabattus,1,City,,,4458,Sabattus,25,ME,1228,Androscoggin,23001,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1977,,2016,,,5059,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,7,1,04280,44.167681,-70.207435
8132,ME0040600,ME0040600,University of Maine: Farmington,University of Maine: Farmington,3,University or College,,746,,,25,ME,1231,Franklin,23007,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1992,,2016,,,0,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,4,1,04938,44.973012,-70.444727
8112,ME0030500,ME0030500,Portland Police Department,Portland,1,City,,,4449,Portland,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,66816,3,"Cities from 50,000 thru 99,000",L,N,Y,12,0,10,,,,2016,157,59,04101,43.808348,-70.330375
8145,ME0051400,ME0051400,Swan's Island Police Department,Swan's Island,1,City,,,4472,Swans Island,25,ME,1232,Hancock,23009,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1998,,2016,,2015,331,7,"Cities under 2,500",L,N,N,0,0,8,8137,ME0050000,Hancock,2014,1,0,04685,44.564906,-68.370703
8101,ME0021000,ME0021000,Limestone Police Department,Limestone,1,City,,,4418,Limestone,25,ME,1229,Aroostook,23003,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1962,,2016,,,2224,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,3,0,04750,46.727057,-68.64941
8157,ME0060700,ME0060700,Winslow Police Department,Winslow,1,City,,,4485,Winslow,25,ME,1233,Kennebec,23011,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,2013,2016,7602,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,14,1,04901,44.417012,-69.765764
8217,ME0110200,ME0110200,Milo Police Department,Milo,1,City,,,4434,Milo,25,ME,1238,Piscataquis,23021,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1962,,2016,,,2258,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,2,0,04463,45.917678,-69.104548
8222,ME011SP00,ME011SP00,State Police: Piscataquis County,State Police: Piscataquis County,4,State Police,,,,,25,ME,1238,Piscataquis,23021,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1973,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04473,45.917678,-69.104548
8137,ME0050000,ME0050000,Hancock County Sheriff's Office,Hancock,2,County,,,,,25,ME,1232,Hancock,23009,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,30475,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,19,1,04605,44.564906,-68.370703
8207,ME0101400,ME0101400,Medway Police Department,Medway,1,City,,,4430,Medway,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1985,,2016,2014,1998,1322,7,"Cities under 2,500",L,Y,N,0,0,0,8203,ME0101000,East Millinocket,1996,2,0,04460,45.390602,-68.657487
8192,ME009SP00,ME009SP00,State Police: Oxford County,State Police: Oxford County,4,State Police,,,,,25,ME,1236,Oxford,23017,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1973,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04039,44.4945,-70.734421
8184,ME0090300,ME0090300,Mexico Police Department,Mexico,1,City,,,4431,Mexico,25,ME,1236,Oxford,23017,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,2594,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,5,0,04257,44.4945,-70.734421
8240,ME0140000,ME0140000,Waldo County Sheriff's Office,Waldo,2,County,,,,,25,ME,1241,Waldo,23027,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,29194,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,19,2,04915,44.505451,-69.139632
8281,ME016BI00,ME016BI00,Drug Enforcement Agency: York County,Drug Enforcement Agency: York County,6,Other State Agency,,,,,25,ME,1243,York,23031,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1989,,2016,,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2016,1,0,04101,43.427239,-70.670402
8223,ME0120000,ME0120000,Sagadahoc County Sheriff's Office,Sagadahoc,2,County,,,,,25,ME,1239,Sagadahoc,23023,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,12372,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,19,2,04530,43.916694,-69.843994
8093,ME0020100,ME0020100,Caribou Police Department,Caribou,1,City,,,4383,Caribou,25,ME,1229,Aroostook,23003,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,7799,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,15,1,04736,46.727057,-68.64941
8211,ME0102700,ME0102700,Holden Police Department,Holden,1,City,,,4408,Holden,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,2003,,2016,,,3094,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,3,0,04429,45.390602,-68.657487
8161,ME006BI00,ME006BI00,Drug Enforcement Agency: Kennebec County,Drug Enforcement Agency: Kennebec County,6,Other State Agency,,,,,25,ME,1233,Kennebec,23011,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1989,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04101,44.417012,-69.765764
8202,ME0100900,ME0100900,Millinocket Police Department,Millinocket,1,City,,,4433,Millinocket,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,4378,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,0,04462,45.390602,-68.657487
8245,ME014BI00,ME014BI00,Drug Enforcement Agency: Waldo County,Drug Enforcement Agency: Waldo County,6,Other State Agency,,,,,25,ME,1241,Waldo,23027,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1989,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04101,44.505451,-69.139632
8149,ME005SP00,ME005SP00,State Police: Hancock County,State Police: Hancock County,4,State Police,,,,,25,ME,1232,Hancock,23009,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1973,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04976,44.564906,-68.370703
8120,ME0031400,ME0031400,Yarmouth Police Department,Yarmouth,1,City,,,4489,Yarmouth,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1962,,2016,,,8552,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,13,1,04096,43.808348,-70.330375
8263,ME0160000,ME0160000,York County Sheriff's Office,York,2,County,,,,,25,ME,1243,York,23031,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,48742,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,30,3,04002,43.427239,-70.670402
8264,ME0160100,ME0160100,Biddeford Police Department,Biddeford,1,City,,,4372,Biddeford,25,ME,1243,York,23031,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,2016,21355,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,53,22,04005,43.427239,-70.670402
8265,ME0160200,ME0160200,Kittery Police Department,Kittery,1,City,,,4415,Kittery,25,ME,1243,York,23031,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,9689,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,18,6,03904,43.427239,-70.670402
8103,ME0022100,ME0022100,University of Maine: Presque Isle,University of Maine: Presque Isle,3,University or College,,929,,,25,ME,1229,Aroostook,23003,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1974,,2016,2014,1976,0,7,"Cities under 2,500",L,N,N,0,0,0,8092,ME0020000,Aroostook,,,,04769,46.727057,-68.64941
8233,ME0130200,ME0130200,Skowhegan Police Department,Skowhegan,1,City,,,4463,Skowhegan,25,ME,1240,Somerset,23025,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,2013,2016,8424,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,13,0,04976,45.507482,-69.97604
8187,ME0090600,ME0090600,Bethel Police Department,Bethel,1,City,,,4371,Bethel,25,ME,1236,Oxford,23017,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1988,,2016,2014,2010,2640,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,3,8181,ME0090000,Oxford,2009,3,0,04217,44.4945,-70.734421
8199,ME0100600,ME0100600,Orono Police Department,Orono,1,City,,,4445,Orono,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,10753,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,16,1,04473,45.390602,-68.657487
8186,ME0090500,ME0090500,Paris Police Department,Paris,1,City,,,4465,South Paris,25,ME,1236,Oxford,23017,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1962,,2016,,,5097,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,7,1,04281,44.4945,-70.734421
8125,ME003LE00,ME003LE00,Bureau of Liquor Enforcement: Cumberland County,Bureau of Liquor Enforcement: Cumberland County,6,Other State Agency,,,,,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1989,,2016,2014,2003,0,9D,"MSA counties under 10,000",L,Y,N,0,0,0,8107,ME0030000,Cumberland,,,,04333,43.808348,-70.330375
8249,ME0150100,ME0150100,Calais Police Department,Calais,1,City,,,4380,Calais,25,ME,1242,Washington,23029,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,2976,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,5,0,04619,44.967009,-67.609354
8279,ME0161600,ME0161600,York Police Department,York,1,City,,,4490,York,25,ME,1243,York,23031,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1962,,2016,2013,2016,12870,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,26,10,03909,43.427239,-70.670402
8102,ME0021600,ME0021600,Washburn Police Department,Washburn,1,City,,,4479,Washburn,25,ME,1229,Aroostook,23003,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1977,,2016,,,1602,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,2,0,04786,46.727057,-68.64941
8224,ME0120100,ME0120100,Bath Police Department,Bath,1,City,,,4368,Bath,25,ME,1239,Sagadahoc,23023,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,8284,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,19,5,04530,43.916694,-69.843994
8128,ME0040100,ME0040100,Farmington Police Department,Farmington,1,City,,,4398,Farmington,25,ME,1231,Franklin,23007,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,2013,2016,7579,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,13,1,04938,44.973012,-70.444727
8214,ME010SP00,ME010SP00,State Police: Penobscot County,State Police: Penobscot County,4,State Police,,,,,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1973,,2016,,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2016,1,0,04473,45.390602,-68.657487
8274,ME0161100,ME0161100,North Berwick Police Department,North Berwick,1,City,,,4438,North Berwick,25,ME,1243,York,23031,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1977,,2016,,,4668,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,8,1,03906,43.427239,-70.670402
8119,ME0031300,ME0031300,New Gloucester Police Department,New Gloucester,1,City,,,4436,New Gloucester,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1975,,2016,2014,1977,5670,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,8107,ME0030000,Cumberland,1984,1,1,04260,43.808348,-70.330375
8110,ME0030300,ME0030300,Falmouth Police Department,Falmouth,1,City,,,4397,Falmouth,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,11874,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,18,8,04105,43.808348,-70.330375
8242,ME0140200,ME0140200,Searsport Police Department,Searsport,1,City,,,4462,Searsport,25,ME,1241,Waldo,23027,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1992,,2016,,,2629,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,3,0,04974,44.505451,-69.139632
8085,ME0010300,ME0010300,Livermore Falls Police Department,Livermore Falls,1,City,,,4423,Livermore Falls,25,ME,1228,Androscoggin,23001,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,3134,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,0,04254,44.167681,-70.207435
8182,ME0090100,ME0090100,Rumford Police Department,Rumford,1,City,,,4457,Rumford,25,ME,1236,Oxford,23017,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,5664,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,10,1,04276,44.4945,-70.734421
8208,ME0101500,ME0101500,Howland Police Department,Howland,1,City,,,4410,Howland,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1992,,2016,2014,2000,1210,7,"Cities under 2,500",L,Y,N,0,0,0,8193,ME0100000,Penobscot,1993,1,0,04448,45.390602,-68.657487
8141,ME0050400,ME0050400,Mount Desert Police Department,Mount Desert,1,City,,,4439,Northeast Harbor,25,ME,1232,Hancock,23009,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1982,,2016,,,2073,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,6,4,04662,44.564906,-68.370703
8082,ME0010000,ME0010000,Androscoggin County Sheriff's Office,Androscoggin,2,County,,,,,25,ME,1228,Androscoggin,23001,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,28102,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,19,13,04210,44.167681,-70.207435
8121,ME0031500,ME0031500,Windham Police Department,Windham,1,City,,,4484,Windham,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1977,,2016,,,17740,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,26,3,04062,43.808348,-70.330375
8106,ME002SP00,ME002SP00,State Police: Aroostook County,State Police: Aroostook County,4,State Police,,,,,25,ME,1229,Aroostook,23003,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1973,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,04730,46.727057,-68.64941
8219,ME0110500,ME0110500,Greenville Police Department,Greenville,1,City,,,4405,Greenville,25,ME,1238,Piscataquis,23021,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1992,,2016,,,1596,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,2,1,04441,45.917678,-69.104548
8107,ME0030000,ME0030000,Cumberland County Sheriff's Office,Cumberland,2,County,,,,,25,ME,1230,Cumberland,23005,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,52660,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,59,12,04102,43.808348,-70.330375
8243,ME0140400,ME0140400,Lincolnville Police Department,Lincolnville,1,City,,,4420,Lincolnville,25,ME,1241,Waldo,23027,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,2008,,2016,2014,2013,2213,7,"Cities under 2,500",L,N,N,0,0,5,8240,ME0140000,Waldo,2012,1,0,04849,44.505451,-69.139632
8191,ME009LE00,ME009LE00,Bureau of Liquor Enforcement: Oxford County,Bureau of Liquor Enforcement: Oxford County,6,Other State Agency,,,,,25,ME,1236,Oxford,23017,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1989,,2016,2014,2003,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,8181,ME0090000,Oxford,,,,04333,44.4945,-70.734421
8200,ME0100700,ME0100700,Hampden Police Department,Hampden,1,City,,,4407,Hampden,25,ME,1237,Penobscot,23019,A,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,ME,1960,,2016,,,7427,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,11,1,04444,45.390602,-68.657487
